"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto","Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2009,353160,"MONTE CASTELO","SP",5,0,0,0,0
2009,353170,"MONTEIRO LOBATO","SP",12,2,0,1,0
2009,353180,"MONTE MOR","SP",256,16,2,1,0
2009,353190,"MORRO AGUDO","SP",155,6,0,0,0
2009,353200,"MORUNGABA","SP",103,10,0,0,0
2009,353205,"MOTUCA","SP",6,0,0,0,0
2009,353215,"NANTES","SP",6,0,0,0,0
2009,353220,"NARANDIBA","SP",70,2,0,0,0
2009,353230,"NATIVIDADE DA SERRA","SP",1,0,0,0,0
2009,353240,"NAZARE PAULISTA","SP",15,9,0,1,0
2009,353250,"NEVES PAULISTA","SP",19,1,0,0,0
2009,353260,"NHANDEARA","SP",17,2,0,0,28
2009,353270,"NIPOA","SP",35,5,0,0,0
2009,353280,"NOVA ALIANCA","SP",35,4,5,0,0
2009,353282,"NOVA CAMPINA","SP",58,3,0,0,0
2009,353284,"NOVA CANAA PAULISTA","SP",0,1,0,0,0
2009,353286,"NOVA CASTILHO","SP",4,0,0,0,0
2009,353290,"NOVA EUROPA","SP",67,3,0,0,0
2009,353300,"NOVA GRANADA","SP",28,2,0,0,0
2009,353310,"NOVA GUATAPORANGA","SP",2,0,0,0,0
2009,353320,"NOVA INDEPENDENCIA","SP",29,2,0,0,0
2009,353325,"NOVAIS","SP",0,2,0,0,0
2009,353340,"NOVA ODESSA","SP",473,86,6,0,0
2009,353350,"NOVO HORIZONTE","SP",139,13,0,1,81
2009,353360,"NUPORANGA","SP",53,10,15,0,0
2009,353370,"OCAUCU","SP",1,1,0,0,0
2009,353380,"OLEO","SP",5,0,0,0,0
2009,353390,"OLIMPIA","SP",192,36,1,2,177
2009,353400,"ONDA VERDE","SP",339,7,5,2,0
2009,353410,"ORIENTE","SP",8,0,1,0,0
2009,353420,"ORINDIUVA","SP",294,0,0,0,0
2009,353430,"ORLANDIA","SP",151,32,1,1,48
2009,353440,"OSASCO","SP",1368,402,91,5,556
2009,353460,"OSVALDO CRUZ","SP",62,14,1,0,66
2009,353470,"OURINHOS","SP",331,71,0,1,55
2009,353475,"OUROESTE","SP",79,3,0,0,0
2009,353480,"OURO VERDE","SP",20,2,0,0,0
2009,353490,"PACAEMBU","SP",6,4,0,1,0
2009,353500,"PALESTINA","SP",29,2,0,0,0
2009,353510,"PALMARES PAULISTA","SP",11,0,0,0,0
2009,353520,"PALMEIRA D OESTE","SP",5,0,0,0,0
2009,353530,"PALMITAL","SP",129,3,0,1,46
2009,353540,"PANORAMA","SP",22,2,0,1,0
2009,353550,"PARAGUACU PAULISTA","SP",230,9,3,0,72
2009,353560,"PARAIBUNA","SP",69,4,1,0,0
2009,353570,"PARAISO","SP",24,0,0,0,0
2009,353580,"PARANAPANEMA","SP",32,3,0,0,0
2009,353590,"PARANAPUA","SP",2,1,0,1,0
2009,353600,"PARAPUA","SP",56,0,0,0,0
2009,353610,"PARDINHO","SP",16,2,0,0,0
2009,353620,"PARIQUERA-ACU","SP",66,6,11,0,0
2009,353625,"PARISI","SP",0,1,0,0,0
2009,353630,"PATROCINIO PAULISTA","SP",56,10,0,1,0
2009,353640,"PAULICEIA","SP",32,5,1,0,0
2009,353650,"PAULINIA","SP",683,122,9,3,0
2009,353660,"PAULO DE FARIA","SP",77,1,2,0,0
2009,353670,"PEDERNEIRAS","SP",232,27,2,1,5
2009,353680,"PEDRA BELA","SP",2,1,0,0,0
2009,353690,"PEDRANOPOLIS","SP",5,0,0,0,0
2009,353700,"PEDREGULHO","SP",33,1,0,1,0
2009,353710,"PEDREIRA","SP",227,72,6,1,24
2009,353715,"PEDRINHAS PAULISTA","SP",2,0,0,0,0
2009,353720,"PEDRO DE TOLEDO","SP",11,2,0,0,0
2009,353730,"PENAPOLIS","SP",161,48,5,2,24
2009,353740,"PEREIRA BARRETO","SP",162,4,0,1,5
2009,353750,"PEREIRAS","SP",15,1,2,0,0
2009,353760,"PERUIBE","SP",60,20,3,1,0
2009,353770,"PIACATU","SP",17,1,0,0,0
2009,353780,"PIEDADE","SP",53,13,1,2,0
2009,353790,"PILAR DO SUL","SP",28,8,0,0,0
2009,353800,"PINDAMONHANGABA","SP",521,110,33,1,222
2009,353810,"PINDORAMA","SP",88,7,0,0,0
2009,353820,"PINHALZINHO","SP",14,2,0,0,0
2009,353830,"PIQUEROBI","SP",1,1,0,0,0
2009,353850,"PIQUETE","SP",50,12,0,0,0
2009,353860,"PIRACAIA","SP",32,4,1,0,0
2009,353870,"PIRACICABA","SP",2731,505,32,10,543
2009,353880,"PIRAJU","SP",58,6,0,0,29
2009,353890,"PIRAJUI","SP",32,2,0,1,0
2009,353900,"PIRANGI","SP",33,3,0,0,0
2009,353910,"PIRAPORA DO BOM JESUS","SP",14,7,0,0,0
2009,353920,"PIRAPOZINHO","SP",52,10,1,0,0
2009,353930,"PIRASSUNUNGA","SP",382,59,2,2,246
2009,353940,"PIRATININGA","SP",16,3,0,1,0
2009,353950,"PITANGUEIRAS","SP",229,7,1,2,0
2009,353960,"PLANALTO","SP",24,1,1,1,0
2009,353970,"PLATINA","SP",8,0,0,0,0
2009,353980,"POA","SP",144,38,5,1,0
2009,353990,"POLONI","SP",28,0,0,0,0
2009,354000,"POMPEIA","SP",124,17,0,1,0
2009,354010,"PONGAI","SP",8,0,0,0,0
2009,354020,"PONTAL","SP",316,5,0,2,0
2009,354025,"PONTALINDA","SP",3,0,0,0,0
2009,354030,"PONTES GESTAL","SP",121,0,0,0,0
2009,354040,"POPULINA","SP",14,1,0,0,0
2009,354050,"PORANGABA","SP",16,0,0,1,0
2009,354060,"PORTO FELIZ","SP",85,14,2,0,0
2009,354070,"PORTO FERREIRA","SP",176,35,2,0,135
2009,354075,"POTIM","SP",14,4,0,0,0
2009,354080,"POTIRENDABA","SP",49,6,0,0,0
2009,354085,"PRACINHA","SP",1,0,0,0,0
2009,354090,"PRADOPOLIS","SP",83,6,0,2,0
2009,354100,"PRAIA GRANDE","SP",268,97,7,1,227
2009,354105,"PRATANIA","SP",31,0,0,0,0
2009,354110,"PRESIDENTE ALVES","SP",11,3,0,0,0
2009,354120,"PRESIDENTE BERNARDES","SP",10,2,1,1,0
2009,354130,"PRESIDENTE EPITACIO","SP",182,11,1,0,213
2009,354140,"PRESIDENTE PRUDENTE","SP",1234,174,49,4,743
2009,354150,"PRESIDENTE VENCESLAU","SP",59,12,1,0,87
2009,354160,"PROMISSAO","SP",259,24,2,0,31
2009,354165,"QUADRA","SP",5,0,0,0,0
2009,354170,"QUATA","SP",129,3,0,1,0
2009,354180,"QUEIROZ","SP",33,0,0,1,0
2009,354190,"QUELUZ","SP",43,3,0,0,0
2009,354200,"QUINTANA","SP",5,1,0,0,0
2009,354210,"RAFARD","SP",44,8,1,0,0
2009,354220,"RANCHARIA","SP",103,7,12,0,86
2009,354230,"REDENCAO DA SERRA","SP",10,1,0,0,0
2009,354240,"REGENTE FEIJO","SP",37,6,2,0,0
2009,354250,"REGINOPOLIS","SP",8,28,0,0,0
2009,354260,"REGISTRO","SP",96,26,5,4,356
2009,354270,"RESTINGA","SP",29,4,0,0,0
2009,354280,"RIBEIRA","SP",1,2,0,0,0
2009,354290,"RIBEIRAO BONITO","SP",12,2,0,0,0
2009,354300,"RIBEIRAO BRANCO","SP",12,0,1,0,0
2009,354310,"RIBEIRAO CORRENTE","SP",4,1,0,0,0
2009,354320,"RIBEIRAO DO SUL","SP",5,0,0,0,0
2009,354323,"RIBEIRAO DOS INDIOS","SP",1,1,0,0,0
2009,354325,"RIBEIRAO GRANDE","SP",9,0,0,0,0
2009,354330,"RIBEIRAO PIRES","SP",381,64,19,3,223
2009,354340,"RIBEIRAO PRETO","SP",2795,922,73,6,401
2009,354350,"RIVERSUL","SP",1,0,0,0,0
2009,354360,"RIFAINA","SP",5,0,0,0,0
2009,354370,"RINCAO","SP",22,2,1,0,0
2009,354380,"RINOPOLIS","SP",12,2,0,1,0
2009,354390,"RIO CLARO","SP",1414,557,100,7,196
2009,354400,"RIO DAS PEDRAS","SP",149,18,3,2,0
2009,354410,"RIO GRANDE DA SERRA","SP",38,5,6,0,0
2009,354420,"RIOLANDIA","SP",12,0,0,0,0
2009,354425,"ROSANA","SP",36,6,0,1,0
2009,354430,"ROSEIRA","SP",35,6,3,0,0
2009,354440,"RUBIACEA","SP",10,0,0,0,0
2009,354450,"RUBINEIA","SP",2,0,0,0,0
2009,354460,"SABINO","SP",1,4,0,1,0
2009,354470,"SAGRES","SP",12,0,0,0,0
2009,354480,"SALES","SP",3,0,0,0,0
2009,354490,"SALES OLIVEIRA","SP",23,7,0,0,0
2009,354500,"SALESOPOLIS","SP",7,2,0,0,0
2009,354510,"SALMOURAO","SP",33,0,0,0,0
2009,354515,"SALTINHO","SP",20,1,0,0,0
2009,354520,"SALTO","SP",340,72,6,5,230
2009,354530,"SALTO DE PIRAPORA","SP",44,7,1,2,0
2009,354540,"SALTO GRANDE","SP",14,1,0,1,0
2009,354550,"SANDOVALINA","SP",52,1,0,0,0
2009,354560,"SANTA ADELIA","SP",44,3,0,0,0
2009,354570,"SANTA ALBERTINA","SP",17,0,0,0,0
2009,354580,"SANTA BARBARA D OESTE","SP",853,169,6,3,145
2009,354600,"SANTA BRANCA","SP",58,3,10,0,0
2009,354610,"SANTA CLARA D OESTE","SP",7,1,0,0,0
2009,354620,"SANTA CRUZ DA CONCEICAO","SP",6,2,0,0,0
2009,354625,"SANTA CRUZ DA ESPERANCA","SP",5,1,0,0,0
2009,354630,"SANTA CRUZ DAS PALMEIRAS","SP",102,3,0,0,0
2009,354640,"SANTA CRUZ DO RIO PARDO","SP",275,18,3,2,377
2009,354650,"SANTA ERNESTINA","SP",1,1,0,0,0
2009,354660,"SANTA FE DO SUL","SP",41,15,1,0,88
2009,354670,"SANTA GERTRUDES","SP",178,29,3,0,0
2009,354680,"SANTA ISABEL","SP",77,16,3,1,0
2009,354690,"SANTA LUCIA","SP",9,0,0,0,0
2009,354700,"SANTA MARIA DA SERRA","SP",13,5,1,0,0
2009,354710,"SANTA MERCEDES","SP",43,1,0,0,0
2009,354720,"SANTANA DA PONTE PENSA","SP",1,0,0,0,0
2009,354730,"SANTANA DE PARNAIBA","SP",373,49,24,2,251
2009,354740,"SANTA RITA D OESTE","SP",1,0,0,0,0
2009,354750,"SANTA RITA DO PASSA QUATRO","SP",190,5,0,1,0
2009,354760,"SANTA ROSA DE VITERBO","SP",178,14,3,1,0
2009,354765,"SANTA SALETE","SP",3,1,0,0,0
2009,354770,"SANTO ANASTACIO","SP",47,7,0,1,0
2009,354780,"SANTO ANDRE","SP",2469,631,180,5,1046
2009,354790,"SANTO ANTONIO DA ALEGRIA","SP",6,4,0,0,0
2009,354800,"SANTO ANTONIO DE POSSE","SP",23,8,0,1,0
2009,354805,"SANTO ANTONIO DO ARACANGUA","SP",43,2,0,0,0
2009,354810,"SANTO ANTONIO DO JARDIM","SP",6,0,0,0,0
2009,354820,"SANTO ANTONIO DO PINHAL","SP",14,5,0,0,0
2009,354840,"SANTOPOLIS DO AGUAPEI","SP",3,1,0,0,0
2009,354850,"SANTOS","SP",1572,390,43,6,422
2009,354860,"SAO BENTO DO SAPUCAI","SP",8,0,0,0,0
2009,354870,"SAO BERNARDO DO CAMPO","SP",5197,877,413,19,1141
2009,354880,"SAO CAETANO DO SUL","SP",1381,245,112,5,214
2009,354890,"SAO CARLOS","SP",835,151,6,7,282
2009,354900,"SAO FRANCISCO","SP",1,0,0,0,0
2009,354910,"SAO JOAO DA BOA VISTA","SP",213,31,2,0,196
2009,354920,"SAO JOAO DAS DUAS PONTES","SP",0,1,0,0,0
2009,354925,"SAO JOAO DE IRACEMA","SP",1,0,0,0,0
2009,354930,"SAO JOAO DO PAU D ALHO","SP",4,0,0,0,0
2009,354940,"SAO JOAQUIM DA BARRA","SP",289,36,0,0,59
2009,354950,"SAO JOSE DA BELA VISTA","SP",20,1,0,1,0
2009,354960,"SAO JOSE DO BARREIRO","SP",2,1,1,0,0
2009,354970,"SAO JOSE DO RIO PARDO","SP",97,14,2,3,204
2009,354980,"SAO JOSE DO RIO PRETO","SP",2873,932,49,5,398
2009,354990,"SAO JOSE DOS CAMPOS","SP",3919,749,323,9,1029
2009,354995,"SAO LOURENCO DA SERRA","SP",28,3,2,1,0
2009,355000,"SAO LUIS DO PARAITINGA","SP",6,4,0,0,0
2009,355010,"SAO MANUEL","SP",275,21,0,4,0
2009,355020,"SAO MIGUEL ARCANJO","SP",26,5,0,0,0
2009,355030,"SAO PAULO","SP",38263,11984,1680,120,14751
2009,355040,"SAO PEDRO","SP",42,8,0,1,0
2009,355050,"SAO PEDRO DO TURVO","SP",20,5,0,3,0
2009,355060,"SAO ROQUE","SP",261,57,6,2,290
2009,355070,"SAO SEBASTIAO","SP",146,46,6,0,70
2009,355080,"SAO SEBASTIAO DA GRAMA","SP",34,3,0,0,0
2009,355090,"SAO SIMAO","SP",55,29,0,0,56
2009,355100,"SAO VICENTE","SP",269,137,9,0,889
2009,355110,"SARAPUI","SP",14,3,0,0,0
2009,355120,"SARUTAIA","SP",8,2,0,0,0
2009,355130,"SEBASTIANOPOLIS DO SUL","SP",54,0,0,0,0
2009,355140,"SERRA AZUL","SP",12,3,1,0,0
2009,355150,"SERRANA","SP",124,14,1,0,115
2009,355160,"SERRA NEGRA","SP",25,6,0,0,0
2009,355170,"SERTAOZINHO","SP",900,91,4,2,381
2009,355180,"SETE BARRAS","SP",8,2,0,2,0
2009,355190,"SEVERINIA","SP",17,2,0,0,0
2009,355200,"SILVEIRAS","SP",5,4,0,0,0
2009,355210,"SOCORRO","SP",56,14,2,0,65
2009,355220,"SOROCABA","SP",2115,391,32,4,1242
2009,355230,"SUD MENNUCCI","SP",118,3,0,3,0
2009,355240,"SUMARE","SP",878,156,22,3,197
2009,355250,"SUZANO","SP",483,118,4,2,894
2009,355255,"SUZANAPOLIS","SP",97,1,1,1,0
2009,355260,"TABAPUA","SP",18,7,0,0,0
2009,355270,"TABATINGA","SP",12,2,0,0,0
2009,355280,"TABOAO DA SERRA","SP",494,109,49,1,0
2009,355290,"TACIBA","SP",5,1,0,0,0
2009,355300,"TAGUAI","SP",1,1,0,1,0
2009,355310,"TAIACU","SP",2,0,0,0,0
2009,355320,"TAIUVA","SP",22,0,0,0,0
2009,355330,"TAMBAU","SP",84,5,1,1,0
2009,355340,"TANABI","SP",71,17,0,2,0
2009,355350,"TAPIRAI","SP",1,2,0,0,0
2009,355360,"TAPIRATIBA","SP",124,2,1,1,0
2009,355365,"TAQUARAL","SP",15,1,0,0,0
2009,355370,"TAQUARITINGA","SP",94,16,1,0,32
2009,355380,"TAQUARITUBA","SP",20,1,0,0,0
2009,355385,"TAQUARIVAI","SP",13,2,0,0,0
2009,355390,"TARABAI","SP",5,1,0,1,0
2009,355395,"TARUMA","SP",164,5,2,0,0
2009,355400,"TATUI","SP",355,82,5,2,169
2009,355410,"TAUBATE","SP",1582,371,41,4,768
2009,355420,"TEJUPA","SP",3,5,0,0,0
2009,355430,"TEODORO SAMPAIO","SP",129,6,1,2,0
2009,355440,"TERRA ROXA","SP",34,0,0,0,0
2009,355450,"TIETE","SP",267,32,23,1,106
2009,355460,"TIMBURI","SP",10,0,0,0,0
2009,355465,"TORRE DE PEDRA","SP",2,0,0,0,0
2009,355470,"TORRINHA","SP",8,3,0,0,0
2009,355480,"TREMEMBE","SP",50,16,1,0,0
2009,355490,"TRES FRONTEIRAS","SP",11,0,0,0,0
2009,355495,"TUIUTI","SP",4,4,0,0,0
2009,355500,"TUPA","SP",196,34,1,3,91
2009,355510,"TUPI PAULISTA","SP",23,8,0,1,0
2009,355520,"TURIUBA","SP",3,0,0,0,0
2009,355530,"TURMALINA","SP",1,1,0,0,0
2009,355535,"UBARANA","SP",29,0,0,0,0
2009,355540,"UBATUBA","SP",77,41,7,1,17
2009,355550,"UBIRAJARA","SP",5,0,0,0,0
2009,355560,"UCHOA","SP",23,3,0,0,0
2009,355570,"UNIAO PAULISTA","SP",1,0,0,0,0
2009,355580,"URANIA","SP",10,4,0,0,0
2009,355590,"URU","SP",2,0,0,0,0
2009,355600,"URUPES","SP",11,1,0,0,0
2009,355610,"VALENTIM GENTIL","SP",59,5,0,1,0
2009,355620,"VALINHOS","SP",943,119,12,2,166
2009,355630,"VALPARAISO","SP",55,4,0,1,0
2009,355635,"VARGEM","SP",6,2,0,0,0
2009,355640,"VARGEM GRANDE DO SUL","SP",55,11,0,0,0
2009,355645,"VARGEM GRANDE PAULISTA","SP",94,19,2,0,0
2009,355650,"VARZEA PAULISTA","SP",386,58,4,5,0
2009,355660,"VERA CRUZ","SP",6,0,0,0,0
2009,355670,"VINHEDO","SP",681,86,8,1,0
2009,355680,"VIRADOURO","SP",55,4,0,0,0
2009,355690,"VISTA ALEGRE DO ALTO","SP",64,2,0,2,0
2009,355695,"VITORIA BRASIL","SP",1,0,0,0,0
2009,355700,"VOTORANTIM","SP",115,44,3,1,156
2009,355710,"VOTUPORANGA","SP",561,180,2,3,171
2009,355715,"ZACARIAS","SP",5,0,0,0,0
2009,355720,"CHAVANTES","SP",28,3,0,0,0
2009,355730,"ESTIVA GERBI","SP",52,9,1,0,0
2009,410000,"IGNORADO PARANA","PR",14,8,0,2,194
2009,410010,"ABATIA","PR",7,2,0,0,0
2009,410020,"ADRIANOPOLIS","PR",4,1,0,0,0
2009,410030,"AGUDOS DO SUL","PR",3,2,0,0,0
2009,410040,"ALMIRANTE TAMANDARE","PR",117,33,1,2,0
2009,410050,"ALTONIA","PR",14,3,2,0,0
2009,410060,"ALTO PARANA","PR",17,3,0,0,0
2009,410070,"ALTO PIQUIRI","PR",7,1,0,0,0
2009,410080,"ALVORADA DO SUL","PR",7,0,0,0,0
2009,410090,"AMAPORA","PR",9,0,0,0,0
2009,410100,"AMPERE","PR",27,12,0,3,0
2009,410105,"ANAHY","PR",3,0,0,0,0
2009,410110,"ANDIRA","PR",22,6,0,1,0
2009,410115,"ANGULO","PR",2,1,0,0,0
2009,410120,"ANTONINA","PR",10,3,0,0,0
2009,410130,"ANTONIO OLINTO","PR",6,2,0,0,0
2009,410140,"APUCARANA","PR",373,83,2,2,496
2009,410150,"ARAPONGAS","PR",346,98,4,2,162
2009,410160,"ARAPOTI","PR",64,13,0,0,0
2009,410165,"ARAPUA","PR",2,1,0,0,0
2009,410170,"ARARUNA","PR",24,5,0,0,0
2009,410180,"ARAUCARIA","PR",892,119,6,3,106
2009,410185,"ARIRANHA DO IVAI","PR",2,3,0,1,0
2009,410190,"ASSAI","PR",41,5,0,0,0
2009,410200,"ASSIS CHATEAUBRIAND","PR",15,3,0,0,163
2009,410210,"ASTORGA","PR",115,12,0,0,0
2009,410220,"ATALAIA","PR",4,0,0,0,0
2009,410230,"BALSA NOVA","PR",33,2,1,1,0
2009,410240,"BANDEIRANTES","PR",81,4,2,1,162
2009,410250,"BARBOSA FERRAZ","PR",15,1,0,0,0
2009,410260,"BARRACAO","PR",4,1,0,0,0
2009,410270,"BARRA DO JACARE","PR",1,0,0,0,0
2009,410275,"BELA VISTA DA CAROBA","PR",1,0,0,0,0
2009,410280,"BELA VISTA DO PARAISO","PR",11,3,0,1,0
2009,410290,"BITURUNA","PR",10,1,0,1,0
2009,410300,"BOA ESPERANCA","PR",4,0,0,0,0
2009,410305,"BOA VISTA DA APARECIDA","PR",5,0,0,0,0
2009,410310,"BOCAIUVA DO SUL","PR",13,2,0,0,0
2009,410315,"BOM JESUS DO SUL","PR",1,0,0,0,0
2009,410320,"BOM SUCESSO","PR",135,3,0,1,0
2009,410322,"BOM SUCESSO DO SUL","PR",6,0,0,0,0
2009,410330,"BORRAZOPOLIS","PR",1,1,0,0,0
2009,410335,"BRAGANEY","PR",4,1,0,0,0
2009,410337,"BRASILANDIA DO SUL","PR",3,0,0,0,0
2009,410340,"CAFEARA","PR",9,0,0,0,0
2009,410345,"CAFELANDIA","PR",127,15,1,1,8
2009,410347,"CAFEZAL DO SUL","PR",3,1,0,0,0
2009,410350,"CALIFORNIA","PR",8,2,0,0,0
2009,410360,"CAMBARA","PR",81,5,1,2,0
2009,410370,"CAMBE","PR",212,59,5,1,46
2009,410380,"CAMBIRA","PR",22,0,0,0,0
2009,410390,"CAMPINA DA LAGOA","PR",4,1,0,0,0
2009,410395,"CAMPINA DO SIMAO","PR",5,1,0,0,0
2009,410400,"CAMPINA GRANDE DO SUL","PR",185,26,2,1,0
2009,410405,"CAMPO BONITO","PR",1,1,0,0,0
2009,410410,"CAMPO DO TENENTE","PR",21,1,0,0,0
2009,410420,"CAMPO LARGO","PR",307,80,4,3,144
2009,410425,"CAMPO MAGRO","PR",29,6,1,1,0
2009,410430,"CAMPO MOURAO","PR",278,60,2,3,76
2009,410440,"CANDIDO DE ABREU","PR",4,2,0,0,0
2009,410442,"CANDOI","PR",17,3,2,1,0
2009,410445,"CANTAGALO","PR",12,1,0,0,0
2009,410450,"CAPANEMA","PR",48,15,0,0,110
2009,410460,"CAPITAO LEONIDAS MARQUES","PR",33,10,0,0,0
2009,410465,"CARAMBEI","PR",136,12,2,3,0
2009,410470,"CARLOPOLIS","PR",5,0,0,1,0
2009,410480,"CASCAVEL","PR",1858,280,16,9,564
2009,410490,"CASTRO","PR",78,10,1,0,228
2009,410500,"CATANDUVAS","PR",9,0,1,0,0
2009,410510,"CENTENARIO DO SUL","PR",44,1,0,0,0
2009,410520,"CERRO AZUL","PR",15,2,0,0,0
2009,410530,"CEU AZUL","PR",44,5,0,0,0
2009,410540,"CHOPINZINHO","PR",43,9,0,0,1
2009,410550,"CIANORTE","PR",245,60,2,4,380
2009,410560,"CIDADE GAUCHA","PR",203,6,0,0,0
2009,410570,"CLEVELANDIA","PR",11,1,0,1,0
2009,410580,"COLOMBO","PR",301,64,11,1,92
2009,410590,"COLORADO","PR",790,17,2,0,130
2009,410600,"CONGONHINHAS","PR",9,2,0,0,0
2009,410610,"CONSELHEIRO MAIRINCK","PR",2,1,0,0,0
2009,410620,"CONTENDA","PR",11,5,0,0,0
2009,410630,"CORBELIA","PR",33,6,0,0,0
2009,410640,"CORNELIO PROCOPIO","PR",189,23,1,0,302
2009,410645,"CORONEL DOMINGOS SOARES","PR",2,0,0,0,0
2009,410650,"CORONEL VIVIDA","PR",20,5,0,0,18
2009,410657,"CRUZEIRO DO IGUACU","PR",1,1,0,0,0
2009,410660,"CRUZEIRO DO OESTE","PR",38,6,1,0,0
2009,410670,"CRUZEIRO DO SUL","PR",9,0,0,0,0
2009,410680,"CRUZ MACHADO","PR",5,2,0,0,0
2009,410685,"CRUZMALTINA","PR",2,0,0,0,0
2009,410690,"CURITIBA","PR",7656,1838,193,29,1462
2009,410700,"CURIUVA","PR",18,3,0,0,0
2009,410710,"DIAMANTE DO NORTE","PR",6,1,0,0,0
2009,410715,"DIAMANTE D OESTE","PR",1,0,0,0,0
2009,410720,"DOIS VIZINHOS","PR",121,10,0,0,0
2009,410725,"DOURADINA","PR",19,3,0,1,0
2009,410730,"DOUTOR CAMARGO","PR",8,1,0,0,0
2009,410740,"ENEAS MARQUES","PR",9,2,0,0,0
2009,410750,"ENGENHEIRO BELTRAO","PR",57,3,0,2,0
2009,410752,"ESPERANCA NOVA","PR",1,0,0,0,0
2009,410753,"ENTRE RIOS DO OESTE","PR",3,0,0,0,0
2009,410754,"ESPIGAO ALTO DO IGUACU","PR",1,0,0,0,0
2009,410755,"FAROL","PR",2,1,0,0,0
2009,410760,"FAXINAL","PR",17,1,1,0,0
2009,410765,"FAZENDA RIO GRANDE","PR",86,25,0,2,60
2009,410770,"FENIX","PR",34,0,0,0,0
2009,410773,"FERNANDES PINHEIRO","PR",6,2,0,0,0
2009,410775,"FIGUEIRA","PR",15,0,0,0,0
2009,410780,"FLORAI","PR",2,0,0,0,0
2009,410785,"FLOR DA SERRA DO SUL","PR",0,1,0,0,0
2009,410790,"FLORESTA","PR",12,0,0,0,0
2009,410800,"FLORESTOPOLIS","PR",27,2,0,0,0
2009,410810,"FLORIDA","PR",3,0,0,1,0
2009,410820,"FORMOSA DO OESTE","PR",1,1,0,0,0
2009,410830,"FOZ DO IGUACU","PR",572,124,10,4,299
2009,410832,"FRANCISCO ALVES","PR",0,1,0,0,0
2009,410840,"FRANCISCO BELTRAO","PR",162,40,12,0,159
2009,410845,"FOZ DO JORDAO","PR",2,2,0,0,0
2009,410850,"GENERAL CARNEIRO","PR",6,3,0,1,0
2009,410860,"GOIOERE","PR",36,9,0,0,114
2009,410870,"GRANDES RIOS","PR",1,0,0,0,0
2009,410880,"GUAIRA","PR",41,10,0,1,46
2009,410890,"GUAIRACA","PR",2,0,0,0,0
2009,410895,"GUAMIRANGA","PR",4,2,0,1,0
2009,410900,"GUAPIRAMA","PR",2,0,0,0,0
2009,410910,"GUAPOREMA","PR",5,1,0,0,0
2009,410920,"GUARACI","PR",8,0,0,0,0
2009,410930,"GUARANIACU","PR",14,0,0,1,2
2009,410940,"GUARAPUAVA","PR",318,47,0,5,426
2009,410950,"GUARAQUECABA","PR",2,0,0,0,0
2009,410960,"GUARATUBA","PR",48,12,0,3,0
2009,410970,"IBAITI","PR",53,6,1,0,159
2009,410975,"IBEMA","PR",14,3,0,0,0
2009,410980,"IBIPORA","PR",169,23,8,2,0
2009,410990,"ICARAIMA","PR",13,0,0,2,0
2009,411000,"IGUARACU","PR",17,1,0,0,0
2009,411007,"IMBAU","PR",8,2,2,0,0
2009,411010,"IMBITUVA","PR",34,6,0,0,0
2009,411020,"INACIO MARTINS","PR",6,0,1,0,0
2009,411030,"INAJA","PR",4,1,0,0,0
2009,411040,"INDIANOPOLIS","PR",16,3,0,0,0
2009,411050,"IPIRANGA","PR",13,1,0,0,0
2009,411060,"IPORA","PR",6,2,0,0,0
2009,411065,"IRACEMA DO OESTE","PR",2,0,0,0,0
2009,411070,"IRATI","PR",85,17,1,1,56
2009,411080,"IRETAMA","PR",13,0,0,1,0
2009,411090,"ITAGUAJE","PR",2,0,0,0,0
2009,411095,"ITAIPULANDIA","PR",9,7,0,0,0
2009,411100,"ITAMBARACA","PR",13,0,0,0,0
2009,411110,"ITAMBE","PR",66,0,0,0,0
2009,411120,"ITAPEJARA D OESTE","PR",6,3,0,0,0
2009,411125,"ITAPERUCU","PR",7,9,0,0,0
2009,411140,"IVAI","PR",3,3,0,0,0
2009,411150,"IVAIPORA","PR",15,4,0,1,80
2009,411155,"IVATE","PR",43,0,0,0,0
2009,411160,"IVATUBA","PR",4,1,0,0,0
2009,411170,"JABOTI","PR",1,0,0,0,0
2009,411180,"JACAREZINHO","PR",144,6,2,0,513
2009,411190,"JAGUAPITA","PR",38,6,0,0,0
2009,411200,"JAGUARIAIVA","PR",295,10,0,0,187
2009,411210,"JANDAIA DO SUL","PR",83,4,4,1,0
2009,411220,"JANIOPOLIS","PR",6,1,0,0,0
2009,411230,"JAPIRA","PR",2,1,0,1,0
2009,411240,"JAPURA","PR",6,1,0,0,0
2009,411250,"JARDIM ALEGRE","PR",4,1,0,0,0
2009,411260,"JARDIM OLINDA","PR",2,0,0,0,0
2009,411270,"JATAIZINHO","PR",13,1,0,0,0
2009,411275,"JESUITAS","PR",6,1,0,0,0
2009,411280,"JOAQUIM TAVORA","PR",41,1,0,0,0
2009,411290,"JUNDIAI DO SUL","PR",1,0,0,0,0
2009,411295,"JURANDA","PR",5,2,0,0,0
2009,411300,"JUSSARA","PR",127,2,1,0,0
2009,411310,"KALORE","PR",18,1,0,0,0
2009,411320,"LAPA","PR",161,22,35,1,0
